entry,energy_above_hull_per_atom,rmsd_from_relaxation,novel_unique_stable,stable,comp_validity,structure_comp_validity,structure_validity,novel,novel_unique,unique,is_unique,is_novel,is_explored,energy_above_hull,self_consistent_energy_above_hull
"455 ComputedStructureEntry - Sm2 Cu1 Ni1  (Sm2CuNi)
Energy (Uncorrected)     = -20.2163  eV (-5.0541  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -20.2163  eV (-5.0541  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Sm_3', 'PBE Cu_pv', 'PBE Ni_pv']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.06311902656250012,0.0040146634620935335,False,True,True,True,True,False,False,True,True,False,True,0.06311902656250012,0.06311902656250012
"456 ComputedStructureEntry - Tl1 Bi1 Pb4  (TlBiPb4)
Energy (Uncorrected)     = -20.9093  eV (-3.4849  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -20.9093  eV (-3.4849  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Tl_d', 'PBE Bi', 'PBE Pb_d']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.04589802026564849,0.014114762329559584,False,True,True,True,True,False,False,True,True,False,True,0.04589802026564849,0.04589802026564849
"457 ComputedStructureEntry - Tb3 Ho4 Cu2 S10 (Tb3Ho4(CuS5)2)
Energy (Uncorrected)     = -114.7888 eV (-6.0415  eV/atom)
Correction               = -5.0300   eV (-0.2647  eV/atom)
Energy (Final)           = -119.8188 eV (-6.3063  eV/atom)
Energy Adjustments:
  MP2020 anion correction (S): -5.0300   eV (-0.2647  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Tb_3', 'PBE Ho_3', 'PBE Cu_pv', 'PBE S']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.11659652935512455,0.04503280397176293,False,False,True,True,True,True,True,True,True,True,True,0.11659652935512455,0.11659652935512455
"458 ComputedStructureEntry - Cs2 Na2 In1  (Cs2Na2In)
Energy (Uncorrected)     = -7.1661   eV (-1.4332  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -7.1661   eV (-1.4332  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Cs_sv', 'PBE Na_pv', 'PBE In_d']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.07025986243989113,0.003234023898327161,True,True,True,True,True,True,True,True,True,True,True,0.07025986243989113,0.07025986243989113
"459 ComputedStructureEntry - Ce1 In1 Rh1 Pb1 (CeInRhPb)
Energy (Uncorrected)     = -20.7526  eV (-5.1882  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -20.7526  eV (-5.1882  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Ce', 'PBE In_d', 'PBE Rh_pv', 'PBE Pb_d']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.2917935273730494,0.000963521140996527,False,False,True,True,True,True,True,True,True,True,False,0.2917935273730494,0.2917935273730494
"460 ComputedStructureEntry - La6 Ni4 Sb10 (La3Ni2Sb5)
Energy (Uncorrected)     = -109.3422 eV (-5.4671  eV/atom)
Correction               = -1.9200   eV (-0.0960  eV/atom)
Energy (Final)           = -111.2622 eV (-5.5631  eV/atom)
Energy Adjustments:
  MP2020 anion correction (Sb): -1.9200   eV (-0.0960  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE La', 'PBE Ni_pv', 'PBE Sb']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {'La': 3.0, 'Ni': 2.0, 'Sb': -2.6}",0.1064988774531237,0.15050690346998039,False,False,True,True,True,True,True,True,True,True,True,0.1064988774531237,0.10276397270312465
"461 ComputedStructureEntry - Li5 Hg1      (Li5Hg)
Energy (Uncorrected)     = -10.9678  eV (-1.8280  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -10.9678  eV (-1.8280  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Li_sv', 'PBE Hg']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.006447946799180704,0.00235630497178699,False,True,True,True,True,False,False,True,True,False,True,0.006447946799180704,0.0
"462 ComputedStructureEntry - Tb1 Y1 Lu1 Tl1 (TbYLuTl)
Energy (Uncorrected)     = -18.6708  eV (-4.6677  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -18.6708  eV (-4.6677  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Tb_3', 'PBE Y_sv', 'PBE Lu_3', 'PBE Tl_d']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.05174653462662793,0.0006244652182434984,True,True,True,True,True,True,True,True,True,True,False,0.05174653462662793,0.05174653462662793
"463 ComputedStructureEntry - Dy1 Tl5 Rh1  (DyTl5Rh)
Energy (Uncorrected)     = -24.7222  eV (-3.5317  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -24.7222  eV (-3.5317  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Dy_3', 'PBE Tl_d', 'PBE Rh_pv']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.11870301601120614,0.0015252134134759695,False,False,True,True,True,True,True,True,True,True,True,0.11870301601120614,0.11870301601120614
"464 ComputedStructureEntry - Dy2 Y6 Tm1 Zn2 (Dy2Y6TmZn2)
Energy (Uncorrected)     = -55.5531  eV (-5.0503  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -55.5531  eV (-5.0503  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Dy_3', 'PBE Y_sv', 'PBE Tm_3', 'PBE Zn']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.08811999469460208,0.21197872638438806,True,True,True,True,True,True,True,True,True,True,True,0.08811999469460208,0.08811999469460208
"465 ComputedStructureEntry - Lu1 Mg4 Zr1  (LuMg4Zr)
Energy (Uncorrected)     = -19.0380  eV (-3.1730  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -19.0380  eV (-3.1730  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Lu_3', 'PBE Mg_pv', 'PBE Zr_sv']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.10020246548372835,0.0006788195820000351,False,False,True,True,True,True,True,True,True,True,True,0.10020246548372835,0.10020246548372835
"466 ComputedStructureEntry - Fe2 Co1 Ag1 Se1 I8 Cl3 (Fe2CoAgSeI8Cl3)
Energy (Uncorrected)     = -51.3402  eV (-3.2088  eV/atom)
Correction               = -5.3460   eV (-0.3341  eV/atom)
Energy (Final)           = -56.6862  eV (-3.5429  eV/atom)
Energy Adjustments:
  MP2020 anion correction (I): -3.0320   eV (-0.1895  eV/atom)
  MP2020 anion correction (Se): -0.4720   eV (-0.0295  eV/atom)
  MP2020 anion correction (Cl): -1.8420   eV (-0.1151  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Fe_pv', 'PBE Co', 'PBE Ag', 'PBE Se', 'PBE I', 'PBE Cl']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {'Fe': 3.0, 'Co': 4.0, 'Ag': 3.0, 'Se': -2.0, 'I': -1.0, 'Cl': -1.0}",0.09383888426386999,0.12884074982894603,True,True,True,True,True,True,True,True,True,True,False,0.09383888426386999,0.09383888426386999
"467 ComputedStructureEntry - Ba9 Ga2 Pd1  (Ba9Ga2Pd)
Energy (Uncorrected)     = -30.9285  eV (-2.5774  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -30.9285  eV (-2.5774  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Ba_sv', 'PBE Ga_d', 'PBE Pd']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.039512111652716175,0.12135828671832453,True,True,True,True,True,True,True,True,True,True,True,0.039512111652716175,0.039512111652716175
"468 ComputedStructureEntry - Ag1 Sn2 Sb4  (Ag(SnSb2)2)
Energy (Uncorrected)     = -26.4505  eV (-3.7786  eV/atom)
Correction               = -0.7680   eV (-0.1097  eV/atom)
Energy (Final)           = -27.2185  eV (-3.8884  eV/atom)
Energy Adjustments:
  MP2020 anion correction (Sb): -0.7680   eV (-0.1097  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Ag', 'PBE Sn_d', 'PBE Sb']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {'Ag': 1.0, 'Sn': 2.0, 'Sb': -1.25}",0.12990511063569476,0.11063265353424687,False,False,True,True,True,True,True,True,True,True,True,0.12990511063569476,0.12990511063569476
"469 ComputedStructureEntry - Li1 Er1 Sn1 Rh1 (LiErSnRh)
Energy (Uncorrected)     = -20.7117  eV (-5.1779  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -20.7117  eV (-5.1779  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Li_sv', 'PBE Er_3', 'PBE Sn_d', 'PBE Rh_pv']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.02925021706787234,0.001200616562157365,False,True,True,True,True,False,False,True,True,False,True,0.02925021706787234,0.02925021706787234
"470 ComputedStructureEntry - Na1 Ca1 Zn1 Co1 F8 (NaCaZnCoF8)
Energy (Uncorrected)     = -56.6410  eV (-4.7201  eV/atom)
Correction               = -5.3340   eV (-0.4445  eV/atom)
Energy (Final)           = -61.9750  eV (-5.1646  eV/atom)
Energy Adjustments:
  MP2020 anion correction (F): -3.6960   eV (-0.3080  eV/atom)
  MP2020 GGA/GGA+U mixing correction (Co): -1.6380   eV (-0.1365  eV/atom)
Parameters:
  is_hubbard             = True
  hubbards               = {'Na': 0, 'Ca': 0, 'Zn': 0, 'Co': 3.32, 'F': 0}
  run_type               = GGA+U
  potcar_symbols         = ['PBE Na_pv', 'PBE Ca_sv', 'PBE Zn', 'PBE Co', 'PBE F']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {'Na': 1.0, 'Ca': 2.0, 'Zn': 2.0, 'Co': 3.0, 'F': -1.0}",0.017670377156575157,0.026340098280459915,True,True,True,True,True,True,True,True,True,True,False,0.017670377156575157,0.017670377156575157
"471 ComputedStructureEntry - Ca2 Ag1 Hg1  (Ca2AgHg)
Energy (Uncorrected)     = -8.8634   eV (-2.2159  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -8.8634   eV (-2.2159  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Ca_sv', 'PBE Ag', 'PBE Hg']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.015658745167236088,0.0005734914310151208,False,True,True,True,True,False,False,True,True,False,True,0.015658745167236088,0.015658745167236088
"472 ComputedStructureEntry - K2 Ni2 Sb2   (KNiSb)
Energy (Uncorrected)     = -23.5190  eV (-3.9198  eV/atom)
Correction               = -0.3840   eV (-0.0640  eV/atom)
Energy (Final)           = -23.9030  eV (-3.9838  eV/atom)
Energy Adjustments:
  MP2020 anion correction (Sb): -0.3840   eV (-0.0640  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE K_sv', 'PBE Ni_pv', 'PBE Sb']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {'K': 1.0, 'Ni': 2.0, 'Sb': -3.0}",0.06479639725027786,0.024679792747532764,False,True,True,True,True,False,False,True,True,False,True,0.06479639725027786,0.05733603405980281
"473 ComputedStructureEntry - Ba1 In3 As2 Cl3 (BaIn3As2Cl3)
Energy (Uncorrected)     = -32.7856  eV (-3.6428  eV/atom)
Correction               = -1.8420   eV (-0.2047  eV/atom)
Energy (Final)           = -34.6276  eV (-3.8475  eV/atom)
Energy Adjustments:
  MP2020 anion correction (Cl): -1.8420   eV (-0.2047  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Ba_sv', 'PBE In_d', 'PBE As', 'PBE Cl']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {'Ba': 2.0, 'In': 2.3333333333333335, 'As': -3.0, 'Cl': -1.0}",0.27456584023220554,1.5849025236221672,False,False,True,True,True,True,True,True,True,True,False,0.27456584023220554,0.27456584023220554
"474 ComputedStructureEntry - Na4 Co2 Cl12 (Na2CoCl6)
Energy (Uncorrected)     = -59.8449  eV (-3.3247  eV/atom)
Correction               = -7.3680   eV (-0.4093  eV/atom)
Energy (Final)           = -67.2129  eV (-3.7341  eV/atom)
Energy Adjustments:
  MP2020 anion correction (Cl): -7.3680   eV (-0.4093  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Na_pv', 'PBE Co', 'PBE Cl']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {'Na': 1.0, 'Co': 4.0, 'Cl': -1.0}",0.05931705619032046,0.03370371781890983,True,True,True,True,True,True,True,True,True,True,True,0.05931705619032046,0.05931705619032046
"475 ComputedStructureEntry - Li1 Sm1 Zn2 Hg4 (LiSm(ZnHg2)2)
Energy (Uncorrected)     = -12.2095  eV (-1.5262  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -12.2095  eV (-1.5262  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Li_sv', 'PBE Sm_3', 'PBE Zn', 'PBE Hg']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.08701768269132693,0.00423686016404272,True,True,True,True,True,True,True,True,True,True,True,0.08701768269132693,0.08701768269132693
"476 ComputedStructureEntry - K4 Nb2 Se8   (K2NbSe4)
Energy (Uncorrected)     = -64.6451  eV (-4.6175  eV/atom)
Correction               = -3.7760   eV (-0.2697  eV/atom)
Energy (Final)           = -68.4211  eV (-4.8872  eV/atom)
Energy Adjustments:
  MP2020 anion correction (Se): -3.7760   eV (-0.2697  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE K_sv', 'PBE Nb_pv', 'PBE Se']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {'K': 1.0, 'Nb': 5.0, 'Se': -1.75}",0.12433983973288587,0.09239845054023658,False,False,True,True,True,True,True,True,True,True,True,0.12433983973288587,0.03921926001860143
"477 ComputedStructureEntry - Ba4 Na1 Tl6  (Ba4NaTl6)
Energy (Uncorrected)     = -26.5897  eV (-2.4172  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -26.5897  eV (-2.4172  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Ba_sv', 'PBE Na_pv', 'PBE Tl_d']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.05400452623766183,0.03496390424493529,True,True,True,True,True,True,True,True,True,True,True,0.05400452623766183,0.05400452623766183
"478 ComputedStructureEntry - Y1 Zr1 In2 Co2 (YZr(InCo)2)
Energy (Uncorrected)     = -35.7455  eV (-5.9576  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -35.7455  eV (-5.9576  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Y_sv', 'PBE Zr_sv', 'PBE In_d', 'PBE Co']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.21738403577148357,0.04321322566891755,False,False,True,True,True,True,True,True,True,True,False,0.21738403577148357,0.21738403577148357
"479 ComputedStructureEntry - Li1 Ca7 Pd2  (LiCa7Pd2)
Energy (Uncorrected)     = -29.2749  eV (-2.9275  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -29.2749  eV (-2.9275  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Li_sv', 'PBE Ca_sv', 'PBE Pd']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.06031078699658199,0.009641833808485527,True,True,True,True,True,True,True,True,True,True,True,0.06031078699658199,0.06031078699658199
